id_ISO_lang,id_name_lang,latitude,longitude,lang_continent_lang,lang_subregion_lang,response_AES_lang,response_EGIDS_lang,soceco_GDP.2010USD.10yr.median_country,lang_L1.POP_lang,soceco_Gini.SWIID.10yr.median_country,edu_Ed.spending.pcGDP.10yr.median_country,edu_Mean.yr.school.10yr.median_country,soceco_Life.exp.birth.10yr.median_country,soceco_Life.exp.sixty.average_country,soceco_gdp.pcap.10yrmed_country,soceco_expense.pcGDP.10yrmed_country,edu_ed.sp.prm.pcGDP.10yrmed_country,edu_ed.sp.sec.pcGDP.10yrmed_country,edu_ed.sp.tert.pcGDP.10yrmed_country,edu_ed.sp.tot.pcxpd.10yrmed_country,landuse_urban.change_country,worldlang_world.language.as.official_country,edu_minority.education.policy_country,worldlang_Arabic_country,worldlang_Bahasa_country,worldlang_English_country,worldlang_French_country,worldlang_Hindustani_country,worldlang_Mandarin_country,worldlang_Portuguese_country,worldlang_Russian_country,worldlang_Spanish_country,edu_used.in.education_lang,lang_type_lang,div_language.richness_nb,div_threatened.languages_nb,div_prop.threatened.languages_nb,div_language.evenness_nb,conn_nav.water_nb,Western_Africa,Oceania,Europe,Southern_Asia,South_America,Northern_America,Africa,South-Eastern_Asia,Arab,Asia,Central_America,Australia_and_New_Zealand
grd,Guruntum-Mbaaru,10.078389,10.493463,Africa,Western Africa,threatened,8a,3.63E+11,15000,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,25,10,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
grg,Madi (Papua New Guinea),-4.5,144.6,Oceania,Oceania,shifting,8a,14250726290,380,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,41,10,0.243902439,0,0.002436864,0,1,0,0,0,0,0,0,0,0,0,0
grq,Gorovu,-4.53,144.59,Oceania,Oceania,nearly extinct,8b,14250726290,15,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,43,11,0.255813953,0,0.000177,0,1,0,0,0,0,0,0,0,0,0,0
grr,Sud Oranais-Gourara,32.5,-1.5,Africa,Arab,threatened,6b,1.59825E+11,58000,33.01957468,4.353732219,7.14801101,74.66426782,21.51332059,4452.363475,0.469315166,0.634772659,0.736497523,26.8549525,11.53154192,41.386189,1,0,1,0,0,0.982670337,0,0,0,0,0,0,prevalent,2,0,0,0.051562095,0,0,0,0,0,0,0,0,0,1,0,0,0
grt,Garo,25.66666667,90.5,Asia,Southern Asia,threatened,2,1.13358E+12,1009000,42.06815416,2.972303978,5.225424469,67.87251675,18.25703403,1156.309511,13.22263094,33.42723138,39.3474685,25.50836403,13.56557066,20.92967604,0.650848937,0.650848937,0,0,0.650848937,0,0.650848937,0,0,0,0,1,prevalent,10,2,0.2,0.035562995,0.027298763,0,0,0,1,0,0,0,0,0,0,0,0
grw,Gweda,-10.2284,150.4083,Oceania,Oceania,moribund,8b,14250726290,26,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,20,1,0.05,0,0.037791866,0,1,0,0,0,0,0,0,0,0,0,0
grx,Guriaso,-3.57,141.6,Oceania,Oceania,shifting,6a,14250726290,160,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,37,10,0.27027027,0.759398614,0.0000181,0,1,0,0,0,0,0,0,0,0,0,0
gsl,Gusilay,12.78,-16.5,Africa,Western Africa,threatened,6a,16215069256,15400,39.3,6.130660057,2.4,64.177,16.67382201,1278.7729,18.29889929,41.93021,27.601545,26.959495,22.53570938,23.74,1,0,0,0,0,1,0,0,0,0,0,0,prevalent,15,2,0.133333333,0.431666808,0.02348694,1,0,0,0,0,0,0,0,0,0,0,0
gsw,Central Alemannic,48.5,7.5,Europe,Europe,threatened,5,1.24879E+12,6169000,28.97479071,5.164877213,12.57203884,82.03987827,24.92869118,64538.96805,26.47760463,26.2674337,42.30956804,23.408535,13.82246001,7.523466999,0.983762926,0.302820289,0,0,0,0.983762926,0,0,0,0,0,0,prevalent,3,1,0.333333333,0.636853118,0.102256788,0,0,1,0,0,0,0,0,0,0,0,0
gta,Guató,-17,-58,South America,South America,nearly extinct,8b,2.21E+12,4,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,2,1,0.5,0.00049,0.002381205,0,0,0,0,1,0,0,0,0,0,0,0
gua,Shiki,10.5238,9.72769,Africa,Western Africa,shifting,8a,3.63E+11,1200,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,28,12,0.428571429,0,0,1,0,0,0,0,0,0,0,0,0,0,0
guc,Wayuu,12,-72,South America,South America,threatened,5,3.42023E+11,321000,44.19767034,4.084382577,8.11216055,73.46743211,21.05505168,10074.3208,13.24551676,34.02926041,27.04117461,31.54782747,8.156312993,30.56592169,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,2,1,0.5,0,0.004100243,0,0,0,0,1,0,0,0,0,0,0,0
gue,Gurindji,-17.66666667,130.6666667,Oceania,Australia and New Zealand,shifting,7,1.15E+12,590,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
guf,Gupapuyngu,-12,136,Oceania,Australia and New Zealand,shifting,5,1.15E+12,330,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,11,4,0.363636364,0,0.014744362,0,0,0,0,0,0,0,0,0,0,0,1
guh,Guahibo,5,-69,South America,South America,threatened,6b,3.04037E+11,34200,47.99634151,4.338941766,7.629278622,73.37085572,21.2817213,7540.025562,21.36394834,35.55178874,32.81347275,24.22987096,13.15547385,33.01509883,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,0,0,0,0,0.007375457,0,0,0,0,1,0,0,0,0,0,0,0
gui,Eastern Bolivian Guaraní,-23.66666667,-64.33333333,South America,South America,threatened,5,1.22589E+11,51230,43.93889129,6.503131497,8.38049619,68.82445755,21.18274174,4132.215245,23.99999553,8.86480751,10.75795026,5.224888562,4.106460542,28.62203561,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gum,Guambiano,2.5,-76.66666667,South America,South America,threatened,5,2.86E+11,21000,49.8,4.45980978,7.4,73.325,21.38934698,6336.709214,25.21868528,36.274705,35.554235,20.75521,15.52914047,34.178,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,7,4,0.571428571,0.000569,0.017486484,0,0,0,0,1,0,0,0,0,0,0,0
gun,Mbyá Guaraní,-26.5099,-55.2832,South America,South America,threatened,5,1.45018E+12,15000,45.49060996,5.286865867,7.453757655,73.66858495,21.48166388,9458.623121,25.15791913,33.25498511,41.2052849,18.08380669,15.96287387,33.89115954,1,1,0,0,0,0,0,0,0.629616121,0,0.370383879,0,prevalent,3,1,0.333333333,0,0.006213601,0,0,0,0,1,0,0,0,0,0,0,0
guo,Guayabero,2.833333333,-72,South America,South America,shifting,5,2.86E+11,1000,49.8,4.45980978,7.4,73.325,21.38934698,6336.709214,25.21868528,36.274705,35.554235,20.75521,15.52914047,34.178,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,4,1,0.25,0.000638,0.046173096,0,0,0,0,1,0,0,0,0,0,0,0
gup,Bininj Kun-Wok,-12.5,133.75,Oceania,Australia and New Zealand,shifting,6b,1.15E+12,1220,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,10,6,0.6,0.0000944,0.00000571,0,0,0,0,0,0,0,0,0,0,0,1
guq,Aché,-25.25,-55.16666667,South America,South America,moribund,5,27215968616,1000,46.2,4.365349889,7.7,72.285,21.03179725,4355.934939,12.58518229,38.38035,34.16674,20.771615,19.52947521,25.731,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,3,1,0.333333333,0,8.56E-08,0,0,0,0,1,0,0,0,0,0,0,0
gut,Maléku Jaíka,10.6723,-84.8256,North America,Central America,shifting,7,37268616184,750,45.6,6.54489994,8.4,78.756,23.59620516,8141.913127,25.6787195,39.217795,32.03821,20.70816,22.94525528,44.306,1,0,0,0,0,0,0,0,0,0,1,0,prevalent,1,0,0,0,0.038124489,0,0,0,0,0,0,0,0,0,0,1,0
guu,Yanomamö,1.68,-64.88,South America,South America,threatened,5,8.32631E+11,19700,39.96989827,4.1389258,8.425325719,73.67555281,20.92100194,13515.4095,7.162311738,31.49316383,23.91163159,37.14474463,3.495247375,29.79778511,1,1,0,0,0,0,0,0,0.237337141,0,0.762662859,0,prevalent,0,0,0,0,0.00000366,0,0,0,0,1,0,0,0,0,0,0,0
gva,Guana (Paraguay),-22,-58,South America,South America,shifting,8a,46110884541,28,46.20086563,4.376459866,7.69307493,72.29844329,21.03739644,4415.926027,12.73746989,38.31928473,34.25288268,20.7369181,19.48790275,25.85598886,1,1,0,0,0,0,0,0,0.008656338,0,0.991343662,0,prevalent,7,1,0.142857143,0,0.056916293,0,0,0,0,1,0,0,0,0,0,0,0
gvc,Kotiria,0.833333333,-69.5,South America,South America,shifting,6b,1.18903E+12,750,48.15726903,5.01786432,7.165324147,73.56577743,21.52512196,8659.781354,27.54625222,33.95199839,39.57371843,18.8816237,15.15262146,36.99035543,1,1,0,0,0,0,0,0,0.469351707,0,0.530648293,0,prevalent,11,3,0.272727273,0.262667757,0.092046352,0,0,0,0,1,0,0,0,0,0,0,0
gve,Duwet,-6.4763,146.8377,Oceania,Oceania,shifting,6b,14250726290,400,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,45,12,0.266666667,0.799031231,0.032213321,0,1,0,0,0,0,0,0,0,0,0,0
gvj,Guajá,-3.4914,-46.2963,South America,South America,shifting,6a,2.21E+12,280,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,2,1,0.5,0,0.028309207,0,0,0,0,1,0,0,0,0,0,0,0
gvm,Gurmana,10.075,6.8499,Africa,Western Africa,shifting,8a,3.63E+11,3000,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,11,1,0.090909091,0.098642156,0.043532693,1,0,0,0,0,0,0,0,0,0,0,0
gvn,Kuku-Yalanji,-16,145,Oceania,Australia and New Zealand,shifting,6b,1.15E+12,360,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,4,2,0.5,0.000159,0.004529639,0,0,0,0,0,0,0,0,0,0,0,1
gvo,Gavião Do Jiparaná,-10.66666667,-62,South America,South America,shifting,5,2.21E+12,340,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,4,3,0.75,0.00006,0.04307224,0,0,0,0,1,0,0,0,0,0,0,0
gvp,Pará Gavião,-5.3316,-46.7138,South America,South America,shifting,8a,2.21E+12,0,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,2,0,0,0.001150143,0.018338439,0,0,0,0,1,0,0,0,0,0,0,0
gvr,Gurung,28.33333333,84.33333333,Asia,Southern Asia,shifting,6b,2.79865E+11,158000,38.62471447,3.659170898,3.633000041,67.7096014,17.34266076,713.7340425,15.68607228,50.29612811,33.03888956,15.07609775,17.25888321,15.82745714,0.158571448,0.158571448,0,0,0.158571448,0,0.158571448,0,0,0,0,0,prevalent,11,7,0.636363636,0,0.068266148,0,0,0,1,0,0,0,0,0,0,0,0
gvy,Guyani,-30.50201585,138.1018386,Oceania,Australia and New Zealand,extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0.004367942,0,0,0,0,0,0,0,0,0,0,0,1
gwc,Kalami,35.5,72.5,Asia,Southern Asia,shifting,6b,1.77E+11,100000,34.2,2.493439913,4.7,65.134,17.7437307,993.3829437,,32.6824,33.37814,22.78857,12.08263016,14.338,1,0,0,0,1,0,1,0,0,0,0,0,prevalent,13,1,0.076923077,0.330338613,0.03297775,0,0,0,1,0,0,0,0,0,0,0,0
gwe,Gweno,-3.7135,37.6501,Africa,Africa,shifting,8a,32555221244,2200,44.2,4.139866212,5.16774134,61.03139556,18.04198464,757.513234,15.36806066,48.28450283,18.38790548,25.01909182,18.24104225,27.22395028,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,9,1,0.111111111,0.746006186,0,0,0,0,0,0,0,1,0,0,0,0,0
gwf,Gowro,35.0254,72.9341,Asia,Southern Asia,shifting,6b,1.77E+11,200,34.2,2.493439913,4.7,65.134,17.7437307,993.3829437,,32.6824,33.37814,22.78857,12.08263016,14.338,1,0,0,0,1,0,1,0,0,0,0,0,prevalent,10,1,0.1,0.274230225,0.055445299,0,0,0,1,0,0,0,0,0,0,0,0
gwi,Gwich'in,67,-146,North America,Northern America,moribund,7,1.43661E+13,670,37.09702443,5.176990814,13.17159604,78.66951215,23.34063414,49362.6613,22.60909222,29.56752475,34.46096764,27.75454919,14.20408219,12.07274616,1,0.952660068,0,0,1,0.047339932,0,0,0,0,0,1,prevalent,0,0,0,0,7.27E-08,0,0,0,0,0,1,0,0,0,0,0,0
gwj,/Gwi,-21.8385,21.7858,Africa,Africa,shifting,6a,12786654366,2500,58.7,9.632920265,8.9,59.868,17.23391819,6657.832383,29.70461752,27.54638,39.61589,27.86688,25.8235302,65.64,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,6,0,0,0.442251694,0,0,0,0,0,0,0,1,0,0,0,0,0
gwt,Gawar-Bati,35.310503,71.550815,Asia,Southern Asia,threatened,6b,1.26104E+11,9500,32.92083363,2.791176184,4.226234678,63.89968341,17.22706619,846.627409,13.68346228,41.17167763,30.91739186,19.407618,12.77803396,15.13108315,0.684156452,0,0,0,0.684156452,0,0.684156452,0,0,0,0,0,prevalent,15,1,0.066666667,0.317003958,0.046177671,0,0,0,1,0,0,0,0,0,0,0,0
gwu,Guwamu,-28.02423918,147.6605303,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,2,0,0,0.000315,0,0,0,0,0,0,0,0,0,0,0,0,1
gww,Kwini,-14.25,126.6666667,Oceania,Australia and New Zealand,moribund,8b,1.15E+12,50,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,4,4,1,0,0.018433284,0,0,0,0,0,0,0,0,0,0,0,1
gyd,Kayardild,-17.05,139.5,Oceania,Australia and New Zealand,nearly extinct,8b,1.15E+12,23,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,4,2,0.5,0.00016,0.015986093,0,0,0,0,0,0,0,0,0,0,0,1
gye,Gyem,10.3865,9.3122,Africa,Western Africa,shifting,8b,3.63E+11,1000,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,24,9,0.375,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gyf,Gungabula,-25.88011934,148.6271626,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,2,0,0,0.000315,0,0,0,0,0,0,0,0,0,0,0,0,1
gyg,Gbayi,5.57,21.97,Africa,Africa,shifting,6a,1846064167,5000,50.45,1.303550005,3.6,47.56,15.53735988,440.1764425,11.00607294,50.45335,25.91333,21.999105,7.860000134,20.88,1,0,0,0,0,1,0,0,0,0,0,0,prevalent,8,0,0,0.825917236,0.010942746,0,0,0,0,0,0,1,0,0,0,0,0
gyi,Gyele,2.2241,9.8986,Africa,Africa,shifting,6b,25979354030,4279,43.21423782,2.757195041,5.303745502,55.43306412,16.68579386,1586.199648,13.14409532,34.21065015,52.06711461,10.58032292,15.50486141,41.91994775,1,0,0,0,0.981272489,1,0,0,0.018727511,0,0.018727511,0,prevalent,7,1,0.142857143,0.697945355,0.005623035,0,0,0,0,0,0,1,0,0,0,0,0
gyr,Guarayu,-15.919,-62.8747,South America,South America,shifting,6a,19649631451,5930,45.3,6.964100122,7.9,66.408,21.11723719,1955.461557,23.93803933,,,,,32.318,1,1,0,0,0,0,0,0,0,0,1,1,prevalent,2,1,0.5,0.000249,0,0,0,0,0,1,0,0,0,0,0,0,0
gyy,Gunya,-26.5,146.5,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,2,0,0,0.000315,0,0,0,0,0,0,0,0,0,0,0,0,1
gza,Ganza,10.274808,35.136644,Africa,Africa,shifting,6a,30580127422,3000,32.469501,5.016879795,2.315027243,61.64369013,17.91492589,362.24545,10.38447119,27.783705,25.16504338,44.42156019,26.00103464,14.06008817,1,0,0.018784054,0,1,0,0,0,0,0,0,0,prevalent,4,0,0,0.175157432,0.00996897,0,0,0,0,0,0,1,0,0,0,0,0
gzi,Gazi,34.034319,49.454314,Asia,Southern Asia,shifting,7,4.62E+11,7030,38.2,3.709180117,9.1,73.932,19.42179561,6232.935418,19.42024319,26.73435,45.30434,22.02841,19.66485977,40.659,0,0,0,0,0,0,0,0,0,0,0,0,prevalent,2,0,0,0.00219925,0,0,0,0,1,0,0,0,0,0,0,0,0
haa,Han,64.7837,-141.2172,North America,Northern America,nearly extinct,8b,1.23083E+13,19,36.11346208,5.11898138,13.07938707,79.08520219,23.5522357,49222.72446,21.72454313,24.79773834,33.16127067,29.02006814,13.89270018,12.10763189,1,0.798978449,0,0,1,0.201021551,0,0,0,0,0,1,prevalent,0,0,0,0,0.015608943,0,0,0,0,0,1,0,0,0,0,0,0
hac,Gurani,35.75,45.5,Asia,Arab,threatened,7,4.19044E+11,200000,36.45841879,3.750127378,8.123480238,72.58333106,19.10996066,6385.490908,22.20966659,22.02127517,31.0209916,18.05118057,13.27402951,37.62175846,0.251715926,0.251715926,0.251715926,0,0,0,0,0,0,0,0,0,prevalent,2,0,0,0.89049164,0,0,0,0,0,0,0,0,0,1,0,0,0
had,Hatam,-1,134,Asia,South-Eastern Asia,threatened,5,7.55E+11,16000,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,2,0,0,0.992111692,0.007594933,0,0,0,0,0,0,0,1,0,0,0,0
hag,Hanga,9.34,-1.58,Africa,Western Africa,shifting,5,32174772956,6800,41.2,5.941709995,6.7,60.924,15.59409806,1299.344949,20.15750429,33.68109,37.049575,21.18726,23.42996025,32.155,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,4,0,0,0.447188542,0.016026034,1,0,0,0,0,0,0,0,0,0,0,0
hah,Hahon,-5.342585,154.559549,Oceania,Oceania,threatened,6a,14250726290,1300,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,10,0,0,0.83357256,0.023454736,0,1,0,0,0,0,0,0,0,0,0,0
hal,Halang,14.5,107.5,Asia,South-Eastern Asia,threatened,6b,76804284598,17500,36.52595546,4.027400974,6.510748528,71.29584341,20.2768278,1246.64741,0.781842102,34.17531435,38.86799615,15.2890677,16.09805779,22.24372076,0.361125778,0,0,0,0.02937069,0.361125778,0,0,0,0,0,0,prevalent,11,2,0.181818182,0,0.03796715,0,0,0,0,0,0,0,1,0,0,0,0
ham,Hewa,-5.04,142.55,Oceania,Oceania,shifting,6a,14250726290,2150,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,12,3,0.25,0.572877226,0,0,1,0,0,0,0,0,0,0,0,0,0
has,Haisla,54,-128.75,North America,Northern America,nearly extinct,7,1.61E+12,170,31,4.817394972,12.6,81.24634146,24.65233526,48495.20404,17.12584313,,26.40425,35.5994,12.27384996,12.289,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,1,0,0,0,0.012364262,0,0,0,0,0,1,0,0,0,0,0,0
haw,Hawaiian,19.58333333,-155.5,North America,Northern America,moribund,2,1.5E+13,2000,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0.007615794,0,0,0,0,0,1,0,0,0,0,0,0
hbu,Habu,-8.7819,126.0021,Asia,South-Eastern Asia,shifting,6b,3998961314,2700,31.5,1.870329976,4.4,67.313,16.89858212,806.4078617,71.38992759,65.223115,24.9197,9.28497,7.37071991,20.121,1,0,0,0,0,0,0,0,1,0,0,0,prevalent,10,5,0.5,0.625802199,0.007671851,0,0,0,0,0,0,0,1,0,0,0,0
hch,Huichol,22,-104,North America,Central America,threatened,5,1.06E+12,17800,46.1,5.103099823,8.2,76.096,22.67395188,9587.636339,21.68142304,36.21646,30.26007,19.46464,18.66511917,29.114,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,2,0,0,0.000387,0.058216219,0,0,0,0,0,0,0,0,0,0,1,0
hdn,Northern Haida,54,-132.5,North America,Northern America,nearly extinct,8b,1.4193E+13,45,37.01429632,5.1721116,13.16384028,78.70447613,23.3584321,49350.89111,22.53469218,29.16633469,34.35164922,27.86099288,14.17789164,12.07568043,1,0.9397338,0,0,1,0.0602662,0,0,0,0,0,0,prevalent,1,0,0,0,0.080518205,0,0,0,0,0,1,0,0,0,0,0,0
heg,Helong,-10.26,123.38,Asia,South-Eastern Asia,threatened,5,7.55E+11,14000,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,6,0,0,0.531213665,0.050900166,0,0,0,0,0,0,0,1,0,0,0,0
hei,Heiltsuk-Oowekyala,52,-127.5,North America,Northern America,nearly extinct,7,1.61E+12,90,31,4.817394972,12.6,81.24634146,24.65233526,48495.20404,17.12584313,,26.40425,35.5994,12.27384996,12.289,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,1,0,0,0,0.005653027,0,0,0,0,0,1,0,0,0,0,0,0
her,Herero,-20.58333333,19,Africa,Africa,threatened,5,12120374253,237000,59.27573025,8.139555604,7.704252557,59.12442224,17.15316484,6064.464662,29.17511256,34.74770919,31.28478984,23.53902492,25.39752534,50.34151864,1,0.442869423,0,0,1,0,0,0,0,0,0,1,prevalent,5,0,0,0.44402723,0,0,0,0,0,0,0,1,0,0,0,0,0
hid,Hidatsa,47,-102.5,North America,Northern America,nearly extinct,7,1.5E+13,200,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,3,2,0.666666667,0.00000101,0.043785579,0,0,0,0,0,1,0,0,0,0,0,0
hii,Hinduri,31.0011,77.3107,Asia,Southern Asia,shifting,6a,1.68E+12,29700,46.45,3.42347002,5.4,66.625,17.73565852,1357.563719,15.25786002,27.21284,38.7325,32.1669,11.83368015,15.676,1,1,0,0,1,0,1,0,0,0,0,0,prevalent,9,0,0,0.190689977,0,0,0,0,1,0,0,0,0,0,0,0,0
hij,Hijuk,4.2861,10.4919,Africa,Africa,shifting,6b,26143818510,400,43.1,2.768019915,5.3,55.424,16.68520433,1286.515572,13.2938286,34.19688,52.47442,10.20724,15.70061016,41.84,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,20,8,0.4,0,0.06246667,0,0,0,0,0,0,1,0,0,0,0,0
hio,Tsoa,-22.603869,26.828613,Africa,Africa,shifting,7,12652271477,6540,56.35506105,9.221361786,8.611392129,58.62464122,17.29888489,5632.090129,27.78760731,31.11849855,37.22173619,26.32836826,26.43360828,57.34053954,1,0,0,0,1,0,0,0,0,0,0,1,prevalent,2,0,0,0.002225949,0,0,0,0,0,0,0,1,0,0,0,0,0
hiw,Hiw,-13.153039,166.561607,Oceania,Oceania,shifting,6b,700804286.2,150,38.1,5.281409979,6.7,70.721,18.01422071,2868.035416,21.82775184,48.41591,31.11831,5.85659,18.46569538,14.759,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0
hix,Hixkaryána,-1,-59,South America,South America,shifting,4,2.21E+12,600,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,2,0,0,0.0000902,0,0,0,0,0,1,0,0,0,0,0,0,0
hle,Hlersu,24.01,101.52,Asia,Asia,threatened,6b,6.09E+12,15000,42.7,3.66,7.3,75.236,19.57563486,4550.453596,23.9,,,,15.76,41.757,1,1,0,0,0,0,0,1,0,0,0,0,prevalent,13,8,0.615384615,0,0.0847436,0,0,0,0,0,0,0,0,0,1,0,0
hmr,Hmar,24.16666667,93,Asia,Southern Asia,threatened,4,1.68E+12,83400,46.45,3.42347002,5.4,66.625,17.73565852,1357.563719,15.25786002,27.21284,38.7325,32.1669,11.83368015,15.676,1,1,0,0,1,0,1,0,0,0,0,0,prevalent,14,1,0.071428571,0.110882928,0.087550784,0,0,0,1,0,0,0,0,0,0,0,0
hnh,//Ani,-18.91666667,21.91666667,Africa,Africa,shifting,6a,12786654366,1000,58.7,9.632920265,8.9,59.868,17.23391819,6657.832383,29.70461752,27.54638,39.61589,27.86688,25.8235302,65.64,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,4,1,0.25,0.077644493,0,0,0,0,0,0,0,1,0,0,0,0,0
